provincia,partido,localidad,linkindec,velocidad,accesos
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),6623050,6.0,244
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),6623050,10.0,46
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),6623050,226.5,21
Buenos Aires,Pergamino,La Violeta,6623060,1.0,346
Buenos Aires,Pergamino,La Violeta,6623060,226.5,4
Buenos Aires,Pergamino,Manuel Ocampo,6623070,5.0,374
Buenos Aires,Pergamino,Manuel Ocampo,6623070,10.0,118
Buenos Aires,Pergamino,Manuel Ocampo,6623070,226.5,9
Buenos Aires,Pergamino,Mariano Benítez,6623080,226.5,1
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,0.5,1
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,5.0,292
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,7.0,3
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,10.0,3
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,20.0,2
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,226.5,8
Buenos Aires,Pergamino,Pergamino,6623100,0.0,15
Buenos Aires,Pergamino,Pergamino,6623100,0.5,1
Buenos Aires,Pergamino,Pergamino,6623100,0.51,1
Buenos Aires,Pergamino,Pergamino,6623100,1.0,20
Buenos Aires,Pergamino,Pergamino,6623100,3.0,61
Buenos Aires,Pergamino,Pergamino,6623100,3.5,3
Buenos Aires,Pergamino,Pergamino,6623100,5.0,258
Buenos Aires,Pergamino,Pergamino,6623100,6.0,114
Buenos Aires,Pergamino,Pergamino,6623100,8.0,135
Buenos Aires,Pergamino,Pergamino,6623100,9.0,1
Buenos Aires,Pergamino,Pergamino,6623100,10.0,383
Buenos Aires,Pergamino,Pergamino,6623100,15.0,2455
Buenos Aires,Pergamino,Pergamino,6623100,20.0,5
Buenos Aires,Pergamino,Pergamino,6623100,25.0,1
Buenos Aires,Pergamino,Pergamino,6623100,30.0,10
Buenos Aires,Pergamino,Pergamino,6623100,50.0,864
Buenos Aires,Pergamino,Pergamino,6623100,100.0,11456
Buenos Aires,Pergamino,Pergamino,6623100,200.0,2
Buenos Aires,Pergamino,Pergamino,6623100,226.5,200
Buenos Aires,Pergamino,Pergamino,6623100,300.0,10376
Buenos Aires,Pergamino,Pergamino,6623100,400.0,1
Buenos Aires,Pergamino,Pergamino,6623100,500.0,543
Buenos Aires,Pergamino,Pergamino,6623100,600.0,46
Buenos Aires,Pergamino,Pergamino,6623100,700.0,16
Buenos Aires,Pergamino,Pergamino,6623100,800.0,5
Buenos Aires,Pergamino,Pergamino,6623100,940.0,295
Buenos Aires,Pergamino,Pergamino,6623100,1000.0,105
Buenos Aires,Pergamino,Pinzón,6623110,6.0,1
Buenos Aires,Pergamino,Pinzón,6623110,226.5,20
Buenos Aires,Pergamino,Rancagua,6623120,2.0,109
Buenos Aires,Pergamino,Rancagua,6623120,5.0,102
Buenos Aires,Pergamino,Rancagua,6623120,226.5,4
Buenos Aires,Pergamino,Villa Angélica  (Est. El Socorro),6623130,20.0,2
Buenos Aires,Pergamino,Villa Angélica  (Est. El Socorro),6623130,226.5,8
Buenos Aires,Pergamino,Villa San José,6623140,3.0,5
Buenos Aires,Pergamino,Villa San José,6623140,10.0,32
Buenos Aires,Pergamino,Villa San José,6623140,20.0,2
Buenos Aires,Pergamino,Villa San José,6623140,226.5,2
Buenos Aires,Pila,Casalins,6630010,1.0,12
Buenos Aires,Pila,Casalins,6630010,226.5,20
Buenos Aires,Pila,Pila,6630020,6.0,11
Buenos Aires,Pila,Pila,6630020,8.0,19
Buenos Aires,Pila,Pila,6630020,12.0,15
Buenos Aires,Pila,Pila,6630020,15.0,12
Buenos Aires,Pila,Pila,6630020,20.0,4
Buenos Aires,Pila,Pila,6630020,30.0,10
Buenos Aires,Pila,Pila,6630020,50.0,3
Buenos Aires,Pila,Pila,6630020,226.5,28
Buenos Aires,Pilar,Barrio Parque Almirante Irizar  (Ap. Kilómetro 61),6638040,226.5,59
Buenos Aires,Pilar,Club de Campo Larena - Los Quinchos,6638040,226.5,25
Buenos Aires,Pilar,Country Club El Jagüel,6638040,226.5,10
Buenos Aires,Pilar,Del Viso,6638040,0.0,2
Buenos Aires,Pilar,Del Viso,6638040,1.0,1710
Buenos Aires,Pilar,Del Viso,6638040,2.0,128
Buenos Aires,Pilar,Del Viso,6638040,3.0,337
Buenos Aires,Pilar,Del Viso,6638040,4.0,3
Buenos Aires,Pilar,Del Viso,6638040,5.0,52
Buenos Aires,Pilar,Del Viso,6638040,6.0,891
Buenos Aires,Pilar,Del Viso,6638040,8.0,58
Buenos Aires,Pilar,Del Viso,6638040,10.0,957
Buenos Aires,Pilar,Del Viso,6638040,12.0,276
Buenos Aires,Pilar,Del Viso,6638040,15.0,8
Buenos Aires,Pilar,Del Viso,6638040,20.0,455
Buenos Aires,Pilar,Del Viso,6638040,25.0,161
Buenos Aires,Pilar,Del Viso,6638040,30.0,350
Buenos Aires,Pilar,Del Viso,6638040,40.0,203
Buenos Aires,Pilar,Del Viso,6638040,50.0,2473
Buenos Aires,Pilar,Del Viso,6638040,60.0,1
Buenos Aires,Pilar,Del Viso,6638040,99.0,55
Buenos Aires,Pilar,Del Viso,6638040,100.0,6021
Buenos Aires,Pilar,Del Viso,6638040,200.0,362
Buenos Aires,Pilar,Del Viso,6638040,226.5,35
Buenos Aires,Pilar,Del Viso,6638040,300.0,3893
Buenos Aires,Pilar,Del Viso,6638040,499.0,2437
Buenos Aires,Pilar,Del Viso,6638040,500.0,142
Buenos Aires,Pilar,Del Viso,6638040,600.0,3916
Buenos Aires,Pilar,Del Viso,6638040,999.0,188
Buenos Aires,Pilar,Del Viso,6638040,1000.0,432
Buenos Aires,Pilar,Fátima,6638040,0.0,12
Buenos Aires,Pilar,Fátima,6638040,3.0,4
Buenos Aires,Pilar,Fátima,6638040,6.0,2
Buenos Aires,Pilar,Fátima,6638040,20.0,1
Buenos Aires,Pilar,Fátima,6638040,30.0,10
Buenos Aires,Pilar,Fátima,6638040,50.0,0
Buenos Aires,Pilar,Fátima,6638040,99.0,17
Buenos Aires,Pilar,Fátima,6638040,100.0,2797
Buenos Aires,Pilar,Fátima,6638040,226.5,48
Buenos Aires,Pilar,Fátima,6638040,300.0,32
Buenos Aires,Pilar,Fátima,6638040,499.0,308
Buenos Aires,Pilar,Fátima,6638040,500.0,4
Buenos Aires,Pilar,Fátima,6638040,999.0,4
Buenos Aires,Pilar,Fátima,6638040,1000.0,59
Buenos Aires,Pilar,La Lonja,6638040,0.0,83
Buenos Aires,Pilar,La Lonja,6638040,1.0,223
Buenos Aires,Pilar,La Lonja,6638040,2.0,26
Buenos Aires,Pilar,La Lonja,6638040,3.0,412
Buenos Aires,Pilar,La Lonja,6638040,4.0,2
Buenos Aires,Pilar,La Lonja,6638040,5.0,2
Buenos Aires,Pilar,La Lonja,6638040,6.0,545
Buenos Aires,Pilar,La Lonja,6638040,8.0,25
Buenos Aires,Pilar,La Lonja,6638040,10.0,810
Buenos Aires,Pilar,La Lonja,6638040,12.0,28
Buenos Aires,Pilar,La Lonja,6638040,15.0,5
Buenos Aires,Pilar,La Lonja,6638040,20.0,24
Buenos Aires,Pilar,La Lonja,6638040,25.0,16
Buenos Aires,Pilar,La Lonja,6638040,30.0,42
Buenos Aires,Pilar,La Lonja,6638040,40.0,90
Buenos Aires,Pilar,La Lonja,6638040,50.0,132
Buenos Aires,Pilar,La Lonja,6638040,99.0,2
Buenos Aires,Pilar,La Lonja,6638040,100.0,656
Buenos Aires,Pilar,La Lonja,6638040,200.0,176
Buenos Aires,Pilar,La Lonja,6638040,226.5,129
Buenos Aires,Pilar,La Lonja,6638040,256.0,13
Buenos Aires,Pilar,La Lonja,6638040,300.0,1137
Buenos Aires,Pilar,La Lonja,6638040,400.0,3
Buenos Aires,Pilar,La Lonja,6638040,499.0,287
Buenos Aires,Pilar,La Lonja,6638040,500.0,175
Buenos Aires,Pilar,La Lonja,6638040,512.0,22
Buenos Aires,Pilar,La Lonja,6638040,600.0,409
Buenos Aires,Pilar,La Lonja,6638040,999.0,16
Buenos Aires,Pilar,La Lonja,6638040,1000.0,148
Buenos Aires,Pilar,Los Cachorros,6638040,99.0,62
Buenos Aires,Pilar,Los Cachorros,6638040,226.5,55
Buenos Aires,Pilar,Los Cachorros,6638040,499.0,3428
Buenos Aires,Pilar,Los Cachorros,6638040,999.0,236
Buenos Aires,Pilar,Los Cachorros,6638040,1000.0,479
Buenos Aires,Pilar,Manuel Alberti,6638040,0.0,1
Buenos Aires,Pilar,Manuel Alberti,6638040,6.0,1
Buenos Aires,Pilar,Manuel Alberti,6638040,10.0,1
Buenos Aires,Pilar,Manuel Alberti,6638040,12.0,1
Buenos Aires,Pilar,Manuel Alberti,6638040,20.0,1
Buenos Aires,Pilar,Manuel Alberti,6638040,30.0,8
Buenos Aires,Pilar,Manuel Alberti,6638040,50.0,77
Buenos Aires,Pilar,Manuel Alberti,6638040,100.0,680
Buenos Aires,Pilar,Manuel Alberti,6638040,300.0,1303
Buenos Aires,Pilar,Manuel Alberti,6638040,499.0,2
Buenos Aires,Pilar,Manuel Alberti,6638040,500.0,483
Buenos Aires,Pilar,Manuel Alberti,6638040,1000.0,119
Buenos Aires,Pilar,Manzanares,6638040,6.0,3
Buenos Aires,Pilar,Manzanares,6638040,30.0,3
Buenos Aires,Pilar,Manzanares,6638040,99.0,65
Buenos Aires,Pilar,Manzanares,6638040,100.0,1
Buenos Aires,Pilar,Manzanares,6638040,226.5,106
Buenos Aires,Pilar,Manzanares,6638040,499.0,879
Buenos Aires,Pilar,Manzanares,6638040,999.0,22
Buenos Aires,Pilar,Manzanares,6638040,1000.0,120
Buenos Aires,Pilar,Manzone,6638040,226.5,42
Buenos Aires,Pilar,Maquinista F. Savio (oeste),6638040,3.0,5
Buenos Aires,Pilar,Maquinista F. Savio (oeste),6638040,6.0,49
Buenos Aires,Pilar,Maquinista F. Savio (oeste),6638040,226.5,5
Buenos Aires,Pilar,OTROS,0,3.0,31
Buenos Aires,Pilar,OTROS,0,6.0,237
Buenos Aires,Pilar,OTROS,0,15.0,1
Buenos Aires,Pilar,OTROS,0,30.0,5
Buenos Aires,Pilar,Pilar,6638040,0.0,140
Buenos Aires,Pilar,Pilar,6638040,0.5,3
Buenos Aires,Pilar,Pilar,6638040,0.51,2
Buenos Aires,Pilar,Pilar,6638040,1.0,281
Buenos Aires,Pilar,Pilar,6638040,2.0,342
Buenos Aires,Pilar,Pilar,6638040,3.0,259
Buenos Aires,Pilar,Pilar,6638040,4.0,9
Buenos Aires,Pilar,Pilar,6638040,5.0,10
Buenos Aires,Pilar,Pilar,6638040,6.0,1338
Buenos Aires,Pilar,Pilar,6638040,8.0,72
Buenos Aires,Pilar,Pilar,6638040,10.0,2776
Buenos Aires,Pilar,Pilar,6638040,12.0,63
Buenos Aires,Pilar,Pilar,6638040,15.0,114
Buenos Aires,Pilar,Pilar,6638040,20.0,8885
Buenos Aires,Pilar,Pilar,6638040,25.0,1
Buenos Aires,Pilar,Pilar,6638040,30.0,2413
Buenos Aires,Pilar,Pilar,6638040,40.0,12
Buenos Aires,Pilar,Pilar,6638040,45.0,5
Buenos Aires,Pilar,Pilar,6638040,50.0,3280
Buenos Aires,Pilar,Pilar,6638040,99.0,293
Buenos Aires,Pilar,Pilar,6638040,100.0,4045
Buenos Aires,Pilar,Pilar,6638040,101.0,171
Buenos Aires,Pilar,Pilar,6638040,200.0,558
Buenos Aires,Pilar,Pilar,6638040,226.5,344
Buenos Aires,Pilar,Pilar,6638040,300.0,9505
Buenos Aires,Pilar,Pilar,6638040,301.0,6
Buenos Aires,Pilar,Pilar,6638040,302.0,441
Buenos Aires,Pilar,Pilar,6638040,400.0,112
Buenos Aires,Pilar,Pilar,6638040,499.0,11428
Buenos Aires,Pilar,Pilar,6638040,500.0,617
Buenos Aires,Pilar,Pilar,6638040,600.0,1649
Buenos Aires,Pilar,Pilar,6638040,700.0,23
Buenos Aires,Pilar,Pilar,6638040,800.0,241
Buenos Aires,Pilar,Pilar,6638040,940.0,1095
Buenos Aires,Pilar,Pilar,6638040,999.0,668
Buenos Aires,Pilar,Pilar,6638040,1000.0,1683
Buenos Aires,Pilar,Presidente Derqui,6638040,0.0,1
Buenos Aires,Pilar,Presidente Derqui,6638040,3.0,14
Buenos Aires,Pilar,Presidente Derqui,6638040,4.0,1564
Buenos Aires,Pilar,Presidente Derqui,6638040,6.0,239
Buenos Aires,Pilar,Presidente Derqui,6638040,10.0,391
Buenos Aires,Pilar,Presidente Derqui,6638040,30.0,3
Buenos Aires,Pilar,Presidente Derqui,6638040,50.0,1
Buenos Aires,Pilar,Presidente Derqui,6638040,99.0,161
Buenos Aires,Pilar,Presidente Derqui,6638040,100.0,74
Buenos Aires,Pilar,Presidente Derqui,6638040,200.0,110
Buenos Aires,Pilar,Presidente Derqui,6638040,226.5,121
Buenos Aires,Pilar,Presidente Derqui,6638040,300.0,1
Buenos Aires,Pilar,Presidente Derqui,6638040,499.0,5493
Buenos Aires,Pilar,Presidente Derqui,6638040,500.0,47
Buenos Aires,Pilar,Presidente Derqui,6638040,999.0,334
Buenos Aires,Pilar,Presidente Derqui,6638040,1000.0,576
Buenos Aires,Pilar,Roberto De Vicenzo,6638040,226.5,16
Buenos Aires,Pilar,Santa Teresa,6638040,0.5,2
Buenos Aires,Pilar,Santa Teresa,6638040,226.5,19
Buenos Aires,Pilar,Tortuguitas,6638040,0.51,2
Buenos Aires,Pilar,Tortuguitas,6638040,3.0,1
Buenos Aires,Pilar,Tortuguitas,6638040,6.0,2
Buenos Aires,Pilar,Tortuguitas,6638040,100.0,42
Buenos Aires,Pilar,Tortuguitas,6638040,226.5,38
Buenos Aires,Pilar,Tortuguitas,6638040,300.0,211
Buenos Aires,Pilar,Tortuguitas,6638040,600.0,15
Buenos Aires,Pilar,Villa Astolfi,6638040,3.0,1
Buenos Aires,Pilar,Villa Astolfi,6638040,6.0,8
Buenos Aires,Pilar,Villa Astolfi,6638040,30.0,1
Buenos Aires,Pilar,Villa Astolfi,6638040,99.0,24
Buenos Aires,Pilar,Villa Astolfi,6638040,100.0,4
Buenos Aires,Pilar,Villa Astolfi,6638040,200.0,3
Buenos Aires,Pilar,Villa Astolfi,6638040,226.5,128
Buenos Aires,Pilar,Villa Astolfi,6638040,499.0,1132
Buenos Aires,Pilar,Villa Astolfi,6638040,500.0,2
Buenos Aires,Pilar,Villa Astolfi,6638040,999.0,88
Buenos Aires,Pilar,Villa Astolfi,6638040,1000.0,112
Buenos Aires,Pilar,Villa Rosa,6638040,0.0,11
Buenos Aires,Pilar,Villa Rosa,6638040,1.0,26
Buenos Aires,Pilar,Villa Rosa,6638040,2.0,4
Buenos Aires,Pilar,Villa Rosa,6638040,3.0,66
Buenos Aires,Pilar,Villa Rosa,6638040,6.0,385
Buenos Aires,Pilar,Villa Rosa,6638040,8.0,6
Buenos Aires,Pilar,Villa Rosa,6638040,10.0,12
Buenos Aires,Pilar,Villa Rosa,6638040,12.0,1
Buenos Aires,Pilar,Villa Rosa,6638040,20.0,361
Buenos Aires,Pilar,Villa Rosa,6638040,30.0,9
Buenos Aires,Pilar,Villa Rosa,6638040,50.0,234
Buenos Aires,Pilar,Villa Rosa,6638040,99.0,76
Buenos Aires,Pilar,Villa Rosa,6638040,100.0,2047
Buenos Aires,Pilar,Villa Rosa,6638040,200.0,55
Buenos Aires,Pilar,Villa Rosa,6638040,226.5,179
Buenos Aires,Pilar,Villa Rosa,6638040,300.0,4637
Buenos Aires,Pilar,Villa Rosa,6638040,400.0,14
Buenos Aires,Pilar,Villa Rosa,6638040,499.0,2662
Buenos Aires,Pilar,Villa Rosa,6638040,500.0,585
Buenos Aires,Pilar,Villa Rosa,6638040,600.0,580
Buenos Aires,Pilar,Villa Rosa,6638040,700.0,14
Buenos Aires,Pilar,Villa Rosa,6638040,800.0,68
Buenos Aires,Pilar,Villa Rosa,6638040,940.0,255
Buenos Aires,Pilar,Villa Rosa,6638040,999.0,186
Buenos Aires,Pilar,Villa Rosa,6638040,1000.0,510
Buenos Aires,Pilar,Zelaya,6638040,3.0,5
Buenos Aires,Pilar,Zelaya,6638040,6.0,2
Buenos Aires,Pilar,Zelaya,6638040,10.0,2
Buenos Aires,Pilar,Zelaya,6638040,15.0,1
Buenos Aires,Pilar,Zelaya,6638040,99.0,3
Buenos Aires,Pilar,Zelaya,6638040,226.5,349
Buenos Aires,Pilar,Zelaya,6638040,499.0,12
Buenos Aires,Pilar,Zelaya,6638040,999.0,1
Buenos Aires,Pilar,Zelaya,6638040,1000.0,1
Buenos Aires,Pinamar,Carilo,6644010,226.5,18
Buenos Aires,Pinamar,Ostende,6644010,226.5,37
Buenos Aires,Pinamar,Pinamar,6644010,0.0,1001
Buenos Aires,Pinamar,Pinamar,6644010,0.5,2
Buenos Aires,Pinamar,Pinamar,6644010,0.51,1
Buenos Aires,Pinamar,Pinamar,6644010,0.75,1
Buenos Aires,Pinamar,Pinamar,6644010,1.0,94
Buenos Aires,Pinamar,Pinamar,6644010,3.0,22
Buenos Aires,Pinamar,Pinamar,6644010,5.0,3
Buenos Aires,Pinamar,Pinamar,6644010,6.0,3173
Buenos Aires,Pinamar,Pinamar,6644010,8.0,2
Buenos Aires,Pinamar,Pinamar,6644010,10.0,311
Buenos Aires,Pinamar,Pinamar,6644010,15.0,56
Buenos Aires,Pinamar,Pinamar,6644010,20.0,4
Buenos Aires,Pinamar,Pinamar,6644010,30.0,21251
Buenos Aires,Pinamar,Pinamar,6644010,50.0,208
Buenos Aires,Pinamar,Pinamar,6644010,100.0,1608
Buenos Aires,Pinamar,Pinamar,6644010,226.5,28
Buenos Aires,Pinamar,Pinamar,6644010,300.0,1299
Buenos Aires,Pinamar,Pinamar,6644010,500.0,75
Buenos Aires,Pinamar,Valeria Del Mar,6644010,226.5,7
Buenos Aires,Presidente Perón,Barrio America Unida,6648010,226.5,161
Buenos Aires,Presidente Perón,Guernica,6648010,0.0,3
Buenos Aires,Presidente Perón,Guernica,6648010,1.0,2
Buenos Aires,Presidente Perón,Guernica,6648010,2.0,42
Buenos Aires,Presidente Perón,Guernica,6648010,3.0,53
Buenos Aires,Presidente Perón,Guernica,6648010,4.0,15
Buenos Aires,Presidente Perón,Guernica,6648010,5.0,9
Buenos Aires,Presidente Perón,Guernica,6648010,6.0,3
Buenos Aires,Presidente Perón,Guernica,6648010,7.0,3
Buenos Aires,Presidente Perón,Guernica,6648010,10.0,3
Buenos Aires,Presidente Perón,Guernica,6648010,30.0,2
Buenos Aires,Presidente Perón,Guernica,6648010,45.0,4
Buenos Aires,Presidente Perón,Guernica,6648010,46.0,1
Buenos Aires,Presidente Perón,Guernica,6648010,50.0,118
Buenos Aires,Presidente Perón,Guernica,6648010,99.0,298
Buenos Aires,Presidente Perón,Guernica,6648010,100.0,1939
Buenos Aires,Presidente Perón,Guernica,6648010,101.0,11
Buenos Aires,Presidente Perón,Guernica,6648010,200.0,50
Buenos Aires,Presidente Perón,Guernica,6648010,226.5,127
Buenos Aires,Presidente Perón,Guernica,6648010,300.0,7530
Buenos Aires,Presidente Perón,Guernica,6648010,301.0,1
Buenos Aires,Presidente Perón,Guernica,6648010,302.0,17
Buenos Aires,Presidente Perón,Guernica,6648010,400.0,49
Buenos Aires,Presidente Perón,Guernica,6648010,499.0,9377
Buenos Aires,Presidente Perón,Guernica,6648010,500.0,309
Buenos Aires,Presidente Perón,Guernica,6648010,600.0,877
Buenos Aires,Presidente Perón,Guernica,6648010,700.0,30
Buenos Aires,Presidente Perón,Guernica,6648010,800.0,214
Buenos Aires,Presidente Perón,Guernica,6648010,940.0,639
Buenos Aires,Presidente Perón,Guernica,6648010,999.0,620
Buenos Aires,Presidente Perón,Guernica,6648010,1000.0,713
Buenos Aires,Puán,17 de Agosto,6651040,226.5,3
Buenos Aires,Puán,Azopardo,6651010,226.5,4
Buenos Aires,Puán,Bordenave,6651020,0.5,1
Buenos Aires,Puán,Bordenave,6651020,1.5,141
Buenos Aires,Puán,Bordenave,6651020,3.0,17
Buenos Aires,Puán,Bordenave,6651020,5.0,1
Buenos Aires,Puán,Bordenave,6651020,15.0,166
Buenos Aires,Puán,Bordenave,6651020,25.0,4
Buenos Aires,Puán,Bordenave,6651020,50.0,2
Buenos Aires,Puán,Bordenave,6651020,226.5,9
Buenos Aires,Puán,Darregueira,6651030,0.0,2142
Buenos Aires,Puán,Darregueira,6651030,3.0,2
Buenos Aires,Puán,Darregueira,6651030,5.0,2
Buenos Aires,Puán,Darregueira,6651030,6.0,4
Buenos Aires,Puán,Darregueira,6651030,10.0,23
Buenos Aires,Puán,Darregueira,6651030,14.0,1
Buenos Aires,Puán,Darregueira,6651030,15.0,120
Buenos Aires,Puán,Darregueira,6651030,50.0,1
Buenos Aires,Puán,Darregueira,6651030,226.5,26
Buenos Aires,Puán,Felipe Solá,6651060,226.5,2
Buenos Aires,Puán,López Lecube,6651070,226.5,2
Buenos Aires,Puán,Puán,6651080,0.0,1
Buenos Aires,Puán,Puán,6651080,0.5,1
Buenos Aires,Puán,Puán,6651080,10.0,1103
Buenos Aires,Puán,Puán,6651080,20.0,763
Buenos Aires,Puán,Puán,6651080,30.0,324
Buenos Aires,Puán,Puán,6651080,226.5,16
Buenos Aires,Puán,San Germán,6651090,9.0,58
Buenos Aires,Puán,San Germán,6651090,226.5,5
Buenos Aires,Puán,Villa Castelar  (Est. Erize),6651100,226.5,1
Buenos Aires,Puán,Villa Iris,6651110,6.0,18
Buenos Aires,Puán,Villa Iris,6651110,12.0,857
Buenos Aires,Puán,Villa Iris,6651110,24.0,24
Buenos Aires,Puán,Villa Iris,6651110,36.0,9
Buenos Aires,Puán,Villa Iris,6651110,226.5,10
Buenos Aires,Punta Indio,Alvarez Jonte,6655010,226.5,10
Buenos Aires,Punta Indio,Las Tahonas,6655040,226.5,6
Buenos Aires,Punta Indio,Pipinas,6655030,4.0,114
Buenos Aires,Punta Indio,Pipinas,6655030,226.5,16
Buenos Aires,Punta Indio,Punta Indio,6655040,0.0,1
Buenos Aires,Punta Indio,Punta Indio,6655040,5.0,22
Buenos Aires,Punta Indio,Punta Indio,6655040,10.0,255
Buenos Aires,Punta Indio,Punta Indio,6655040,15.0,22
Buenos Aires,Punta Indio,Punta Indio,6655040,226.5,70
Buenos Aires,Punta Indio,Verónica,6655050,3.0,6
Buenos Aires,Punta Indio,Verónica,6655050,4.0,816
Buenos Aires,Punta Indio,Verónica,6655050,5.0,2
Buenos Aires,Punta Indio,Verónica,6655050,6.0,7
Buenos Aires,Punta Indio,Verónica,6655050,9.0,1
Buenos Aires,Punta Indio,Verónica,6655050,10.0,36
Buenos Aires,Punta Indio,Verónica,6655050,14.0,1
Buenos Aires,Punta Indio,Verónica,6655050,15.0,67
Buenos Aires,Punta Indio,Verónica,6655050,226.5,18
Buenos Aires,Quilmes,Bernal,6658010,0.0,2
Buenos Aires,Quilmes,Bernal,6658010,0.5,1
Buenos Aires,Quilmes,Bernal,6658010,0.51,1
Buenos Aires,Quilmes,Bernal,6658010,0.75,1
Buenos Aires,Quilmes,Bernal,6658010,1.0,8
Buenos Aires,Quilmes,Bernal,6658010,3.0,3
Buenos Aires,Quilmes,Bernal,6658010,3.5,10
Buenos Aires,Quilmes,Bernal,6658010,6.0,1
Buenos Aires,Quilmes,Bernal,6658010,8.0,7
Buenos Aires,Quilmes,Bernal,6658010,10.0,12
Buenos Aires,Quilmes,Bernal,6658010,15.0,2
Buenos Aires,Quilmes,Bernal,6658010,20.0,2
Buenos Aires,Quilmes,Bernal,6658010,25.0,1
Buenos Aires,Quilmes,Bernal,6658010,30.0,11
Buenos Aires,Quilmes,Bernal,6658010,45.0,1
Buenos Aires,Quilmes,Bernal,6658010,46.0,42
Buenos Aires,Quilmes,Bernal,6658010,50.0,581
Buenos Aires,Quilmes,Bernal,6658010,99.0,594
Buenos Aires,Quilmes,Bernal,6658010,100.0,4980
Buenos Aires,Quilmes,Bernal,6658010,101.0,176
Buenos Aires,Quilmes,Bernal,6658010,200.0,74
Buenos Aires,Quilmes,Bernal,6658010,226.5,10
Buenos Aires,Quilmes,Bernal,6658010,300.0,10154
Buenos Aires,Quilmes,Bernal,6658010,301.0,4
Buenos Aires,Quilmes,Bernal,6658010,302.0,307
Buenos Aires,Quilmes,Bernal,6658010,400.0,113
Buenos Aires,Quilmes,Bernal,6658010,499.0,11505
Buenos Aires,Quilmes,Bernal,6658010,500.0,646
Buenos Aires,Quilmes,Bernal,6658010,600.0,906
Buenos Aires,Quilmes,Bernal,6658010,700.0,16
Buenos Aires,Quilmes,Bernal,6658010,800.0,208
Buenos Aires,Quilmes,Bernal,6658010,940.0,784
Buenos Aires,Quilmes,Bernal,6658010,999.0,721
Buenos Aires,Quilmes,Bernal,6658010,1000.0,1139
Buenos Aires,Quilmes,Bernal Oeste,6658010,0.75,1
Buenos Aires,Quilmes,Bernal Oeste,6658010,1.0,18
Buenos Aires,Quilmes,Bernal Oeste,6658010,3.0,3
Buenos Aires,Quilmes,Bernal Oeste,6658010,4.0,171
Buenos Aires,Quilmes,Bernal Oeste,6658010,5.0,1
Buenos Aires,Quilmes,Bernal Oeste,6658010,6.0,191
Buenos Aires,Quilmes,Bernal Oeste,6658010,8.0,110
Buenos Aires,Quilmes,Bernal Oeste,6658010,10.0,472
Buenos Aires,Quilmes,Bernal Oeste,6658010,12.0,83
Buenos Aires,Quilmes,Bernal Oeste,6658010,15.0,81
Buenos Aires,Quilmes,Bernal Oeste,6658010,20.0,55
Buenos Aires,Quilmes,Bernal Oeste,6658010,22.0,1
Buenos Aires,Quilmes,Bernal Oeste,6658010,25.0,1
Buenos Aires,Quilmes,Bernal Oeste,6658010,30.0,16
Buenos Aires,Quilmes,Bernal Oeste,6658010,40.0,1
Buenos Aires,Quilmes,Bernal Oeste,6658010,46.0,1
Buenos Aires,Quilmes,Bernal Oeste,6658010,50.0,185
Buenos Aires,Quilmes,Bernal Oeste,6658010,100.0,1755
Buenos Aires,Quilmes,Bernal Oeste,6658010,101.0,5
Buenos Aires,Quilmes,Bernal Oeste,6658010,200.0,5
Buenos Aires,Quilmes,Bernal Oeste,6658010,226.5,16
Buenos Aires,Quilmes,Bernal Oeste,6658010,300.0,2387
Buenos Aires,Quilmes,Bernal Oeste,6658010,302.0,2
Buenos Aires,Quilmes,Bernal Oeste,6658010,400.0,7
Buenos Aires,Quilmes,Bernal Oeste,6658010,500.0,171
Buenos Aires,Quilmes,Bernal Oeste,6658010,600.0,62
Buenos Aires,Quilmes,Bernal Oeste,6658010,800.0,12
Buenos Aires,Quilmes,Bernal Oeste,6658010,940.0,52
Buenos Aires,Quilmes,Bernal Oeste,6658010,1000.0,50
Buenos Aires,Quilmes,Don Bosco,6658010,1.0,2
Buenos Aires,Quilmes,Don Bosco,6658010,3.5,4
Buenos Aires,Quilmes,Don Bosco,6658010,8.0,1
Buenos Aires,Quilmes,Don Bosco,6658010,10.0,2
Buenos Aires,Quilmes,Don Bosco,6658010,30.0,1
Buenos Aires,Quilmes,Don Bosco,6658010,50.0,114
Buenos Aires,Quilmes,Don Bosco,6658010,99.0,29
Buenos Aires,Quilmes,Don Bosco,6658010,100.0,592
Buenos Aires,Quilmes,Don Bosco,6658010,226.5,13
Buenos Aires,Quilmes,Don Bosco,6658010,300.0,757
Buenos Aires,Quilmes,Don Bosco,6658010,499.0,1154
Buenos Aires,Quilmes,Don Bosco,6658010,500.0,80
Buenos Aires,Quilmes,Don Bosco,6658010,600.0,4
